production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
13000000.0,37065887.0,2015.0,2.35,108.0,430.0,15000000.0,7.7
13000000.0,32382381.0,1999.0,1.85,112.0,1171.0,13000000.0,7.8
13000000.0,22391450.0,2001.0,1.85,90.0,2815.0,6000000.0,6.1
13000000.0,18733666.0,2013.0,2.35,107.0,3004.0,13000000.0,5.7
13000000.0,33069303.0,2012.0,1.85,102.0,13631.0,13000000.0,8.0
13000000.0,16757163.0,1998.0,1.85,121.0,6910.0,13000000.0,5.8
13000000.0,36226429.0,2015.0,2.35,118.0,2499.0,13000000.0,8.3
13000000.0,67867998.0,2006.0,2.35,141.0,751.0,19000000.0,7.9
13000000.0,11141213.0,2006.0,2.35,104.0,27806.0,13000000.0,6.3
13000000.0,10020081.0,1998.0,1.85,82.0,1805.0,13000000.0,6.4
13000000.0,8064972.0,1998.0,2.157505658669081,84.0,3352.0,13000000.0,3.8
13000000.0,6276869.0,1999.0,1.85,94.0,31005.0,13000000.0,6.1
13000000.0,5871603.0,1999.0,1.85,99.0,6485.0,13000000.0,6.0
13000000.0,5002310.0,2001.0,2.35,84.0,18864.0,13000000.0,5.6
13000000.0,8130727.0,2001.0,2.35,93.0,1775.0,13000000.0,6.1
13000000.0,4857374.0,2006.0,1.85,120.0,13208.0,13000000.0,7.3
13000000.0,3260555.0,2007.0,2.35,112.0,2417.0,13000000.0,6.8
13000000.0,11831131.0,2009.0,1.85,96.0,14372.0,11000000.0,6.3
13000000.0,3058380.0,2000.0,2.35,112.0,2389.0,100000000.0,7.3
13000000.0,23014027.0,2009.0,1.85,102.0,931.0,13000000.0,6.6
13000000.0,12986189.0,2015.0,1.85,91.0,7875.0,8495000.0,4.5
13000000.0,2898225.0,2006.0,1.85,125.0,37606.0,13000000.0,7.1
13000000.0,2613717.0,2006.0,1.85,118.0,3474.0,13000000.0,7.1
13000000.0,6459183.0,2011.0,2.35,88.0,2011.0,13000000.0,6.6
13000000.0,1375635.0,2000.0,2.35,115.0,17104.0,20000000.0,6.5
13000000.0,1375635.0,2000.0,2.35,115.0,17104.0,20000000.0,6.5
13000000.0,509193.0,2011.0,2.35,127.0,796.0,13000000.0,4.3
13000000.0,3617277.0,2010.0,2.35,109.0,1813.0,13000000.0,6.1
12800000.0,69821476.0,2013.0,1.85,94.0,2812.0,13000000.0,6.7
12700000.0,39730644.0,2016.0,2.157505658669081,115.0,14133.0,12620000.0,6.8
12500000.0,33436931.0,2002.0,2.35,90.0,1483.0,13000000.0,5.4
12500000.0,46370970.0,2010.0,1.85,105.0,26233.0,10500000.0,6.7
12500000.0,23367586.0,2002.0,2.35,117.0,20456.0,12500000.0,7.3
12500000.0,16193713.0,2002.0,1.85,109.0,14347.0,12500000.0,6.9
12500000.0,26735797.0,2009.0,2.35,101.0,3142.0,16000000.0,5.1
12500000.0,44083403.0,2008.0,1.85,94.0,156.0,12500000.0,7.8
12500000.0,11277119.0,2007.0,1.85,106.0,34351.0,12000000.0,7.4
12500000.0,4360548.0,2009.0,1.85,90.0,2661.0,15000000.0,6.4
12500000.0,45557491.0,2000.0,2.35,140.0,2894.0,12800000.0,8.0
12500000.0,2272186.0,2010.0,2.35,108.0,18739.0,15000000.0,6.2
12500000.0,1612957.0,1997.0,2.35,132.0,2004.0,16000000.0,6.7
12500000.0,1412799.0,1996.0,1.85,99.0,3337.0,12500000.0,6.6
12500000.0,69826708.0,2004.0,2.35,148.0,1730.0,12800000.0,8.1
12500000.0,3931367.0,2009.0,2.35,118.0,4270.0,12500000.0,7.0
12500000.0,9376444.0,2012.0,1.85,80.0,6829.0,9600000.0,7.9
12000000.0,307166834.0,2014.0,1.85,133.0,10565.0,12000000.0,7.8
12000000.0,234723148.0,1999.0,1.85,95.0,8134.0,11000000.0,7.0
12000000.0,113373764.0,2012.0,2.35,122.0,5165.0,12000000.0,6.6
12000000.0,100919111.0,2014.0,2.35,99.0,663.0,12000000.0,5.8
12000000.0,77063461.0,2002.0,1.85,102.0,2754.0,12000000.0,6.3
12000000.0,82497035.0,2012.0,2.35,110.0,146.0,12000000.0,6.5
12000000.0,110989157.0,2006.0,2.35,104.0,21380.0,12000000.0,6.5
12000000.0,123681790.0,2012.0,1.85,89.0,2054.0,12000000.0,7.1
12000000.0,63118386.0,1996.0,1.85,81.0,17035.0,12000000.0,6.8
12000000.0,103028188.0,2012.0,1.85,93.0,2043.0,12000000.0,6.7
12000000.0,43353117.0,2008.0,1.85,102.0,4065.0,12000000.0,6.6
12000000.0,98963392.0,2013.0,1.85,98.0,2376.0,12000000.0,7.6
12000000.0,85512300.0,2015.0,2.35,109.0,2753.0,12000000.0,6.4
12000000.0,41924774.0,2008.0,1.85,89.0,140268.0,12000000.0,6.0
12000000.0,52223306.0,2002.0,1.85,96.0,52138.0,12000000.0,6.8
12000000.0,57577765.0,2008.0,2.35,92.0,18765.0,12000000.0,5.4
12000000.0,31286759.0,2004.0,2.35,97.0,5006.0,12000000.0,4.3
12000000.0,31222395.0,2001.0,1.85,93.0,6105.0,12000000.0,6.2
12000000.0,43924923.0,2006.0,1.78,93.0,28767.0,12000000.0,7.0
12000000.0,56131239.0,2002.0,1.85,123.0,7072.0,12000000.0,7.4
12000000.0,32700439.0,2012.0,1.85,93.0,52.0,12000000.0,5.9
12000000.0,22921898.0,1998.0,2.35,121.0,14890.0,12000000.0,7.4
12000000.0,32248241.0,2015.0,2.35,106.0,1819.0,12000000.0,6.4
12000000.0,21867665.0,2010.0,2.35,100.0,3906.0,53296153.115867846,5.8
12000000.0,21133087.0,1999.0,1.85,99.0,1254.0,12000000.0,7.0
12000000.0,28915761.0,2005.0,2.35,118.0,2944.0,9000000.0,6.9
12000000.0,24761360.0,2013.0,2.35,115.0,3798.0,12000000.0,7.8
12000000.0,17322212.0,2004.0,1.85,86.0,3646.0,53296153.115867846,4.5
12000000.0,17292381.0,2001.0,1.85,91.0,4551.0,12000000.0,5.3
12000000.0,22750356.0,2011.0,1.85,94.0,10575.0,12000000.0,6.3
12000000.0,89177486.0,2013.0,2.35,123.0,1595.0,12000000.0,7.8
12000000.0,12905901.0,1998.0,2.35,100.0,3250.0,12000000.0,6.6
12000000.0,17475475.0,2008.0,1.85,113.0,12274.0,53296153.115867846,6.7
12000000.0,43281552.0,2003.0,2.35,100.0,34700.0,53296153.115867846,7.0
12000000.0,92863945.0,2004.0,2.35,119.0,1244.0,100000000.0,7.6
12000000.0,12516222.0,2002.0,1.85,93.0,2393.0,12000000.0,5.4
12000000.0,8138000.0,2008.0,2.35,109.0,1141.0,12000000.0,7.0
12000000.0,35830713.0,2012.0,1.85,107.0,2440.0,12000000.0,6.6
12000000.0,6982680.0,2000.0,1.85,81.0,3848.0,10000000.0,5.7
12000000.0,8706701.0,2006.0,2.35,122.0,1291.0,12000000.0,6.2
12000000.0,5549923.0,2006.0,1.85,86.0,3535.0,12000000.0,6.3
12000000.0,6200000.0,1998.0,1.66,113.0,943.0,12000000.0,6.3
12000000.0,4922166.0,2003.0,1.85,90.0,1445.0,12000000.0,2.1
12000000.0,23693646.0,2003.0,1.85,113.0,1171.0,12000000.0,5.3
12000000.0,5295909.0,2007.0,1.85,97.0,22577.0,12000000.0,7.0
12000000.0,16349034.0,2008.0,2.35,110.0,1540.0,12000000.0,7.1
12000000.0,2326407.0,2001.0,2.35,109.0,7166.0,12000000.0,7.0
12000000.0,2062406.0,1999.0,2.35,101.0,2543.0,12000000.0,7.1
12000000.0,1779284.0,2002.0,1.85,104.0,1292.0,12000000.0,7.1
12000000.0,12079308.0,2013.0,2.35,99.0,5074.0,12000000.0,6.8
12000000.0,1506998.0,2007.0,1.85,91.0,141.0,12000000.0,6.3
12000000.0,19287485.0,2004.0,2.35,129.0,2378.0,12000000.0,7.5
12000000.0,994790.0,2005.0,1.85,100.0,1579.0,12000000.0,7.3
12000000.0,1200346.0,2012.0,2.35,103.0,3878.0,53296153.115867846,5.1
12000000.0,557545.0,2009.0,1.85,111.0,1554.0,12000000.0,6.8
12000000.0,450594.0,2000.0,1.85,114.0,2126.0,10000000.0,7.2
12000000.0,378650.0,2002.0,2.35,86.0,1373.0,12000000.0,6.4
12000000.0,7203439.0,2007.0,2.35,90.0,2073.0,8000000.0,6.4
12000000.0,220175.0,1997.0,1.85,107.0,3099.0,12000000.0,6.0
12000000.0,1513388.0,2007.0,2.35,120.0,1952.0,12000000.0,7.5
12000000.0,178287.0,1999.0,1.85,110.0,17417.0,12000000.0,4.6
12000000.0,6553186.0,2014.0,2.35,114.0,679.0,53296153.115867846,7.2
12000000.0,87793.0,2011.0,2.35,113.0,708.0,20000000.0,5.6
12000000.0,14616.0,2015.0,1.85,111.0,2059.0,12000000.0,7.5
11500000.0,99721162.0,2016.0,2.35,109.0,24063.0,11500000.0,6.0
11000000.0,129262388.0,2010.0,2.35,116.0,23811.0,25000000.0,7.9
11000000.0,274392880.0,2008.0,1.85,112.0,3507.0,11000000.0,4.5
11000000.0,85278712.0,2006.0,1.85,92.0,1853.0,53296153.115867846,7.1
11000000.0,78356170.0,2014.0,2.35,107.0,20466.0,11000000.0,6.8
11000000.0,97837138.0,2002.0,2.35,81.0,2562.0,13000000.0,7.1
11000000.0,46060915.0,2002.0,2.35,101.0,2436.0,11000000.0,7.4
11000000.0,62076141.0,2015.0,1.85,111.0,995.0,11000000.0,7.5
11000000.0,75803716.0,1999.0,1.85,97.0,6223.0,10500000.0,6.9
11000000.0,39984023.0,2008.0,2.35,110.0,3376.0,11000000.0,7.3
11000000.0,56758138.0,2015.0,2.35,109.0,17866.0,11000000.0,7.3
11000000.0,69752402.0,2009.0,1.85,92.0,3101.0,11000000.0,6.0
11000000.0,25116103.0,2001.0,1.85,86.0,3850.0,11000000.0,4.6
11000000.0,56178935.0,2012.0,2.35,98.0,1114.0,11000000.0,6.8
11000000.0,14786394.0,2001.0,1.85,89.0,4291.0,11000000.0,6.3
11000000.0,13719474.0,2000.0,1.85,84.0,10982.0,11000000.0,5.1
11000000.0,13558739.0,2001.0,1.85,95.0,2729.0,11000000.0,5.3
11000000.0,32943247.0,2013.0,1.85,104.0,4082.0,11000000.0,7.4
11000000.0,19947280.0,2001.0,1.85,100.0,12237.0,11000000.0,7.3
11000000.0,13000959.0,2004.0,2.35,118.0,17490.0,11000000.0,7.1
11000000.0,4814244.0,2002.0,1.85,86.0,2415.0,11000000.0,5.3
11000000.0,4234355.0,2003.0,1.85,125.0,1281.0,17000000.0,7.7
11000000.0,13353855.0,2004.0,1.85,125.0,3133.0,11000000.0,7.7
11000000.0,24150550.0,2002.0,1.85,94.0,1559.0,11000000.0,5.4
11000000.0,3231251.0,2005.0,2.35,105.0,28004.0,53296153.115867846,6.3
11000000.0,355968.0,2006.0,2.35,104.0,150.0,11000000.0,6.8
10800000.0,2862544.0,2006.0,2.35,118.0,378.0,15000000.0,6.4
10600000.0,261364.0,2013.0,2.35,98.0,2271.0,7000000.0,5.5
10500000.0,14140402.0,2007.0,2.35,97.0,20312.0,10000000.0,6.5
10100000.0,18726300.0,2010.0,2.157505658669081,144.0,1121.0,53296153.115867846,5.3
10100000.0,1066555.0,2007.0,1.85,111.0,1526.0,11000000.0,5.8
